"Hierarchy Level","Page Type","Page Sub Type","Content Type","Friendly URL","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6",Homepage?,"Toggle URL"
4,federal_directory_record,,federal_directory_record,/agencies/northwest-power-and-conservation-council,961,"Northwest Power and Conservation Council",https://www.usa.gov/agencies/northwest-power-and-conservation-council,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Northwest Power and Conservation Council","Northwest Power and Conservation Council","Northwest Power and Conservation Council",/,/about-the-us,/agency-index,/agencies/northwest-power-and-conservation-council,/agencies/northwest-power-and-conservation-council,/agencies/northwest-power-and-conservation-council,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/house-office-of-inspector-general,965,"House Office of Inspector General",https://www.usa.gov/agencies/house-office-of-inspector-general,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","House Office of Inspector General","House Office of Inspector General","House Office of Inspector General",/,/about-the-us,/agency-index,/agencies/house-office-of-inspector-general,/agencies/house-office-of-inspector-general,/agencies/house-office-of-inspector-general,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/national-capital-planning-commission,964,"National Capital Planning Commission",https://www.usa.gov/agencies/national-capital-planning-commission,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Capital Planning Commission","National Capital Planning Commission","National Capital Planning Commission",/,/about-the-us,/agency-index,/agencies/national-capital-planning-commission,/agencies/national-capital-planning-commission,/agencies/national-capital-planning-commission,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/u-s-department-of-energy,968,"U.S. Department of Energy (DOE)",https://www.usa.gov/agencies/u-s-department-of-energy,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Department of Energy","U.S. Department of Energy","U.S. Department of Energy",/,/about-the-us,/agency-index,/agencies/u-s-department-of-energy,/agencies/u-s-department-of-energy,/agencies/u-s-department-of-energy,not_homepage,https://www.usa.gov/es/agencias/departamento-de-energia-doe
4,federal_directory_record,,federal_directory_record,/agencies/risk-management-agency,969,"Risk Management Agency",https://www.usa.gov/agencies/risk-management-agency,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Risk Management Agency","Risk Management Agency","Risk Management Agency",/,/about-the-us,/agency-index,/agencies/risk-management-agency,/agencies/risk-management-agency,/agencies/risk-management-agency,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/coordinating-council-on-juvenile-justice-and-delinquency-prevention,971,"Coordinating Council on Juvenile Justice and Delinquency Prevention",https://www.usa.gov/agencies/coordinating-council-on-juvenile-justice-and-delinquency-prevention,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Coordinating Council on Juvenile Justice and Delinquency Prevention","Coordinating Council on Juvenile Justice and Delinquency Prevention","Coordinating Council on Juvenile Justice and Delinquency Prevention",/,/about-the-us,/agency-index,/agencies/coordinating-council-on-juvenile-justice-and-delinquency-prevention,/agencies/coordinating-council-on-juvenile-justice-and-delinquency-prevention,/agencies/coordinating-council-on-juvenile-justice-and-delinquency-prevention,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/u-s-department-of-homeland-security,974,"U.S. Department of Homeland Security (DHS)",https://www.usa.gov/agencies/u-s-department-of-homeland-security,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Department of Homeland Security","U.S. Department of Homeland Security","U.S. Department of Homeland Security",/,/about-the-us,/agency-index,/agencies/u-s-department-of-homeland-security,/agencies/u-s-department-of-homeland-security,/agencies/u-s-department-of-homeland-security,not_homepage,https://www.usa.gov/es/agencias/departamento-de-seguridad-nacional
4,federal_directory_record,,federal_directory_record,/agencies/national-transportation-safety-board,978,"National Transportation Safety Board (NTSB)",https://www.usa.gov/agencies/national-transportation-safety-board,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Transportation Safety Board","National Transportation Safety Board","National Transportation Safety Board",/,/about-the-us,/agency-index,/agencies/national-transportation-safety-board,/agencies/national-transportation-safety-board,/agencies/national-transportation-safety-board,not_homepage,https://www.usa.gov/es/agencias/junta-nacional-de-seguridad-en-el-transporte
4,federal_directory_record,,federal_directory_record,/agencies/council-of-economic-advisers,977,"Council of Economic Advisers",https://www.usa.gov/agencies/council-of-economic-advisers,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Council of Economic Advisers","Council of Economic Advisers","Council of Economic Advisers",/,/about-the-us,/agency-index,/agencies/council-of-economic-advisers,/agencies/council-of-economic-advisers,/agencies/council-of-economic-advisers,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/court-of-appeals-for-the-armed-forces,983,"Court of Appeals for the Armed Forces",https://www.usa.gov/agencies/court-of-appeals-for-the-armed-forces,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Court of Appeals for the Armed Forces","Court of Appeals for the Armed Forces","Court of Appeals for the Armed Forces",/,/about-the-us,/agency-index,/agencies/court-of-appeals-for-the-armed-forces,/agencies/court-of-appeals-for-the-armed-forces,/agencies/court-of-appeals-for-the-armed-forces,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/u-s-census-bureau,984,"U.S. Census Bureau",https://www.usa.gov/agencies/u-s-census-bureau,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Census Bureau","U.S. Census Bureau","U.S. Census Bureau",/,/about-the-us,/agency-index,/agencies/u-s-census-bureau,/agencies/u-s-census-bureau,/agencies/u-s-census-bureau,not_homepage,https://www.usa.gov/es/agencias/oficina-del-censo
4,federal_directory_record,,federal_directory_record,/agencies/u-s-department-of-the-interior,987,"U.S. Department of the Interior (DOI)",https://www.usa.gov/agencies/u-s-department-of-the-interior,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Department of the Interior","U.S. Department of the Interior","U.S. Department of the Interior",/,/about-the-us,/agency-index,/agencies/u-s-department-of-the-interior,/agencies/u-s-department-of-the-interior,/agencies/u-s-department-of-the-interior,not_homepage,https://www.usa.gov/es/agencias/departamento-del-interior
4,federal_directory_record,,federal_directory_record,/agencies/dwight-d-eisenhower-school-for-national-security-and-resource-strategy,985,"Dwight D. Eisenhower School for National Security and Resource Strategy",https://www.usa.gov/agencies/dwight-d-eisenhower-school-for-national-security-and-resource-strategy,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Dwight D. Eisenhower School for National Security and Resource Strategy","Dwight D. Eisenhower School for National Security and Resource Strategy","Dwight D. Eisenhower School for National Security and Resource Strategy",/,/about-the-us,/agency-index,/agencies/dwight-d-eisenhower-school-for-national-security-and-resource-strategy,/agencies/dwight-d-eisenhower-school-for-national-security-and-resource-strategy,/agencies/dwight-d-eisenhower-school-for-national-security-and-resource-strategy,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/science-office,988,"Science Office",https://www.usa.gov/agencies/science-office,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Science Office","Science Office","Science Office",/,/about-the-us,/agency-index,/agencies/science-office,/agencies/science-office,/agencies/science-office,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/u-s-court-of-appeals-for-veterans-claims,990,"U.S. Court of Appeals for Veterans Claims",https://www.usa.gov/agencies/u-s-court-of-appeals-for-veterans-claims,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Court of Appeals for Veterans Claims","U.S. Court of Appeals for Veterans Claims","U.S. Court of Appeals for Veterans Claims",/,/about-the-us,/agency-index,/agencies/u-s-court-of-appeals-for-veterans-claims,/agencies/u-s-court-of-appeals-for-veterans-claims,/agencies/u-s-court-of-appeals-for-veterans-claims,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/institute-of-education-sciences,992,"Institute of Education Sciences",https://www.usa.gov/agencies/institute-of-education-sciences,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Institute of Education Sciences","Institute of Education Sciences","Institute of Education Sciences",/,/about-the-us,/agency-index,/agencies/institute-of-education-sciences,/agencies/institute-of-education-sciences,/agencies/institute-of-education-sciences,not_homepage,None
